t;beat
0.070;1
0.360;2
0.650;3
0.940;4
1.230;1
1.520;2
1.810;3
2.105;4
2.400;1
2.700;2
3.000;3
3.300;4
3.600;1
3.900;2
4.200;3
4.505;4
4.810;1
5.105;2
5.400;3
5.700;4
6.000;1
6.300;2
6.600;3
6.900;4
7.200;1
7.490;2
7.780;3
8.085;4
8.390;1
8.700;2
9.010;3
9.300;4
9.590;1
9.910;2
10.230;3
10.535;4
10.840;1
11.145;2
11.450;3
11.740;4
12.030;1
12.330;2
12.630;3
12.955;4
13.280;1
13.575;2
13.870;3
14.160;4
14.450;1
14.740;2
15.030;3
15.320;4
15.610;1
15.905;2
16.200;3
16.500;4
16.800;1
17.100;2
17.400;3
17.700;4
18.000;1
18.295;2
18.590;3
18.885;4
19.180;1
19.480;2
19.780;3
20.085;4
20.390;1
20.690;2
20.990;3
21.295;4
21.600;1
21.900;2
22.200;3
22.500;4
22.800;1
23.095;2
23.390;3
23.690;4
23.990;1
24.285;2
24.580;3
24.875;4
25.170;1
25.470;2
25.770;3
26.070;4
26.370;1
26.675;2
26.980;3
27.285;4
27.590;1
27.900;2
28.210;3
28.525;4
28.840;1
29.140;2
29.440;3
29.740;4
30.040;1
30.345;2
30.650;3
30.955;4
31.260;1
31.545;2
31.830;3
32.120;4
32.410;1
32.710;2
33.010;3
33.315;4
33.620;1
33.920;2
34.220;3
34.520;4
34.820;1
35.105;2
35.390;3
35.680;4
35.970;1
36.280;2
36.590;3
36.900;4
37.210;1
37.510;2
37.810;3
38.115;4
38.420;1
38.720;2
39.020;3
39.320;4
39.620;1
39.920;2
40.220;3
40.525;4
40.830;1
41.135;2
41.440;3
41.750;4
42.060;1
42.355;2
42.650;3
42.945;4
43.240;1
43.535;2
43.830;3
44.125;4
44.420;1
44.720;2
45.020;3
45.325;4
45.630;1
45.930;2
46.230;3
46.535;4
46.840;1
47.150;2
47.460;3
47.770;4
48.080;1
48.395;2
48.710;3
49.005;4
49.300;1
49.570;2
49.840;3
50.140;4
50.440;1
50.750;2
51.060;3
51.370;4
51.680;1
51.980;2
52.280;3
52.600;4
52.920;1
53.205;2
53.490;3
53.775;4
54.060;1
54.350;2
54.640;3
54.935;4
55.230;1
55.525;2
55.820;3
56.125;4
56.430;1
56.730;2
57.030;3
57.335;4
57.640;1
57.940;2
58.240;3
58.530;4
58.820;1
59.115;2
59.410;3
59.705;4
60.000;1
60.285;2
60.570;3
60.860;4
61.150;1
61.440;2
61.730;3
62.025;4
62.320;1
62.630;2
62.940;3
63.250;4
63.560;1
63.855;2
64.150;3
64.445;4
64.740;1
65.020;2
65.300;3
65.600;4
65.900;1
66.205;2
66.510;3
66.825;4
67.140;1
67.430;2
67.720;3
68.015;4
68.310;1
68.605;2
68.900;3
69.200;4
69.500;1
69.795;2
70.090;3
70.390;4
70.690;1
70.985;2
71.280;3
71.580;4
71.880;1
72.170;2
72.460;3
72.755;4
73.050;1
73.345;2
73.640;3
73.935;4
74.230;1
74.515;2
74.800;3
75.085;4
75.370;1
75.665;2
75.960;3
76.255;4
76.550;1
76.850;2
77.150;3
77.455;4
77.760;1
78.065;2
78.370;3
78.665;4
78.960;1
79.255;2
79.550;3
79.845;4
80.140;1
80.430;2
80.720;3
81.005;4
81.290;1
81.585;2
81.880;3
82.175;4
82.470;1
82.765;2
83.060;3
83.355;4
83.650;1
83.950;2
84.250;3
84.550;4
84.850;1
85.150;2
85.450;3
85.750;4
86.050;1
86.355;2
86.660;3
86.970;4
87.280;1
87.585;2
87.890;3
88.200;4
88.510;1
88.815;2
89.120;3
89.425;4
89.730;1
90.020;2
90.310;3
90.625;4
90.940;1
91.225;2
91.510;3
91.795;4
92.080;1
92.380;2
92.680;3
92.985;4
93.290;1
93.585;2
93.880;3
94.175;4
94.470;1
94.765;2
95.060;3
95.360;4
95.660;1
95.960;2
96.260;3
96.565;4
96.870;1
97.155;2
97.440;3
97.725;4
98.010;1
98.315;2
98.620;3
98.925;4
99.230;1
99.535;2
99.840;3
100.145;4
100.450;1
100.740;2
101.030;3
101.325;4
101.620;1
101.910;2
102.200;3
102.490;4
102.780;1
103.075;2
103.370;3
103.670;4
103.970;1
104.260;2
104.550;3
104.840;4
105.130;1
105.425;2
105.720;3
106.020;4
106.320;1
106.610;2
106.900;3
107.195;4
107.490;1
107.780;2
108.070;3
108.360;4
108.650;1
108.945;2
109.240;3
109.535;4
109.830;1
110.125;2
110.420;3
110.720;4
111.020;1
111.310;2
111.600;3
111.895;4
112.190;1
112.485;2
112.780;3
113.080;4
113.380;1
113.675;2
113.970;3
114.265;4
114.560;1
114.860;2
115.160;3
115.460;4
115.760;1
116.040;2
116.320;3
116.605;4
116.890;1
117.195;2
117.500;3
117.805;4
118.110;1
118.395;2
118.680;3
118.965;4
119.250;1
119.545;2
119.840;3
120.140;4
120.440;1
120.735;2
121.030;3
121.325;4
121.620;1
121.915;2
122.210;3
122.510;4
122.810;1
123.110;2
123.410;3
123.710;4
124.010;1
124.310;2
124.610;3
124.915;4
125.220;1
125.520;2
125.820;3
126.120;4
126.420;1
126.710;2
127.000;3
127.295;4
127.590;1
127.895;2
128.200;3
128.510;4
128.820;1
129.150;2
129.480;3
129.815;4
130.150;1
130.500;2
130.850;3
131.200;4
131.550;1
132.005;2
132.460;3
132.915;4
133.370;1
133.685;2
134.000;3
134.300;4
134.600;1
134.910;2
135.220;3
135.520;4
135.820;1
136.130;2
136.440;3
136.735;4
137.030;1
137.330;2
137.630;3
137.930;4
138.230;1
138.505;2
138.780;3
139.060;4
139.340;1
139.630;2
139.920;3
140.210;4
140.500;1
140.780;2
141.060;3
141.340;4
141.620;1
141.960;2
142.300;3
142.635;4
142.970;1
143.255;2
143.540;3
143.830;4
144.120;1
144.425;2
144.730;3
145.040;4
145.350;1
145.645;2
145.940;3
146.240;4
146.540;1
146.825;2
147.110;3
147.415;4
147.720;1
148.020;2
148.320;3
148.620;4
148.920;1
149.205;2
149.490;3
149.780;4
150.070;1
150.360;2
150.650;3
150.955;4
151.260;1
151.540;2
151.820;3
152.095;4
152.370;1
152.675;2
152.980;3
153.275;4
153.570;1
153.890;2
154.210;3
154.525;4
154.840;1
155.140;2
155.440;3
155.740;4
156.040;1
156.330;2
156.620;3
156.910;4
157.200;1
157.490;2
157.780;3
158.075;4
158.370;1
158.675;2
158.980;3
159.290;4
159.600;1
159.880;2
160.160;3
160.445;4
160.730;1
161.010;2
161.290;3
161.575;4
161.860;1
162.155;2
162.450;3
162.745;4
163.040;1
163.345;2
163.650;3
163.960;4
164.270;1
164.580;2
164.890;3
165.200;4
165.510;1
165.805;2
166.100;3
166.400;4
166.700;1
166.995;2
167.290;3
167.590;4
167.890;1
168.195;2
168.500;3
168.805;4
169.110;1
169.415;2
169.720;3
170.030;4
170.340;1
170.630;2
170.920;3
171.210;4
171.500;1
171.800;2
172.100;3
172.405;4
172.710;1
173.010;2
173.310;3
173.615;4
173.920;1
174.220;2
174.520;3
174.825;4
175.130;1
175.435;2
175.740;3
176.045;4
176.350;1
176.640;2
176.930;3
177.220;4
177.510;1
177.810;2
178.110;3
178.410;4
178.710;1
179.010;2
179.310;3
179.615;4
179.920;1
180.220;2
180.520;3
180.825;4
181.130;1
181.430;2
181.730;3
182.030;4
182.330;1
182.630;2
182.930;3
183.230;4
183.530;1
183.835;2
184.140;3
184.445;4
184.750;1
185.045;2
185.340;3
185.640;4
185.940;1
186.245;2
186.550;3
186.855;4
187.160;1
187.455;2
187.750;3
188.050;4
188.350;1
188.625;2
188.900;3
189.175;4
189.450;1
189.760;2
190.070;3
190.385;4
190.700;1
190.995;2
191.290;3
191.590;4
191.890;1
192.190;2
192.490;3
192.795;4
193.100;1
193.405;2
193.710;3
194.015;4
194.320;1
194.620;2
194.920;3
195.225;4
195.530;1
195.825;2
196.120;3
196.420;4
196.720;1
197.025;2
197.330;3
197.635;4
197.940;1
198.235;2
198.530;3
198.825;4
199.120;1
199.425;2
199.730;3
200.035;4
200.340;1
200.675;2
201.010;3
201.350;4
201.690;1
202.050;2
202.410;3
202.765;4
203.120;1
203.570;2
204.020;3
204.475;4
204.930;1
