t;beat
0.160;1
0.675;2
1.190;3
1.850;4
2.510;1
2.970;2
3.430;3
4.215;4
5.000;1
5.390;2
5.780;3
6.175;4
6.570;1
7.055;2
7.540;3
8.030;4
8.520;1
8.895;2
9.270;3
9.645;4
10.020;1
10.385;2
10.750;3
11.120;4
11.490;1
11.865;2
12.240;3
12.620;4
13.000;1
13.375;2
13.750;3
14.130;4
14.510;1
14.875;2
15.240;3
15.610;4
15.980;1
16.345;2
16.710;3
17.075;4
17.440;1
17.820;2
18.200;3
18.580;4
18.960;1
19.325;2
19.690;3
20.055;4
20.420;1
20.785;2
21.150;3
21.520;4
21.890;1
22.245;2
22.600;3
22.960;4
23.320;1
23.705;2
24.090;3
24.480;4
24.870;1
25.215;2
25.560;3
25.910;4
26.260;1
26.640;2
27.020;3
27.405;4
27.790;1
28.175;2
28.560;3
28.945;4
29.330;1
29.705;2
30.080;3
30.460;4
30.840;1
31.215;2
31.590;3
31.955;4
32.320;1
32.690;2
33.060;3
33.435;4
33.810;1
34.170;2
34.530;3
34.895;4
35.260;1
35.635;2
36.010;3
36.375;4
36.740;1
37.120;2
37.500;3
37.880;4
38.260;1
38.635;2
39.010;3
39.385;4
39.760;1
40.150;2
40.540;3
40.925;4
41.310;1
41.680;2
42.050;3
42.420;4
42.790;1
43.165;2
43.540;3
43.920;4
44.300;1
44.670;2
45.040;3
45.410;4
45.780;1
46.165;2
46.550;3
46.935;4
47.320;1
47.710;2
48.100;3
48.490;4
48.880;1
49.260;2
49.640;3
50.020;4
50.400;1
50.775;2
51.150;3
51.530;4
51.910;1
52.305;2
52.700;3
53.100;4
53.500;1
53.865;2
54.230;3
54.580;4
54.930;1
55.320;2
55.710;3
56.085;4
56.460;1
56.850;2
57.240;3
57.620;4
58.000;1
58.370;2
58.740;3
59.105;4
59.470;1
59.845;2
60.220;3
60.595;4
60.970;1
61.350;2
61.730;3
62.110;4
62.490;1
62.870;2
63.250;3
63.630;4
64.010;1
64.390;2
64.770;3
65.150;4
65.530;1
65.885;2
66.240;3
66.600;4
66.960;1
67.350;2
67.740;3
68.135;4
68.530;1
68.870;2
69.210;3
69.550;4
69.890;1
70.285;2
70.680;3
71.080;4
71.480;1
71.860;2
72.240;3
72.625;4
73.010;1
73.380;2
73.750;3
74.120;4
74.490;1
74.860;2
75.230;3
75.605;4
75.980;1
76.365;2
76.750;3
77.135;4
77.520;1
77.895;2
78.270;3
78.650;4
79.030;1
79.405;2
79.780;3
80.155;4
80.530;1
80.910;2
81.290;3
81.670;4
82.050;1
82.420;2
82.790;3
83.165;4
83.540;1
83.915;2
84.290;3
84.665;4
85.040;1
85.410;2
85.780;3
86.150;4
86.520;1
86.895;2
87.270;3
87.645;4
88.020;1
88.405;2
88.790;3
89.175;4
89.560;1
89.930;2
90.300;3
90.675;4
91.050;1
91.425;2
91.800;3
92.180;4
92.560;1
92.930;2
93.300;3
93.670;4
94.040;1
94.415;2
94.790;3
95.165;4
95.540;1
95.905;2
96.270;3
96.640;4
97.010;1
97.385;2
97.760;3
98.135;4
98.510;1
98.880;2
99.250;3
99.620;4
99.990;1
100.365;2
100.740;3
101.115;4
101.490;1
101.870;2
102.250;3
102.630;4
103.010;1
103.375;2
103.740;3
104.105;4
104.470;1
104.845;2
105.220;3
105.595;4
105.970;1
106.350;2
106.730;3
107.115;4
107.500;1
107.870;2
108.240;3
108.610;4
108.980;1
109.370;2
109.760;3
110.145;4
110.530;1
110.915;2
111.300;3
111.675;4
112.050;1
112.420;2
112.790;3
113.165;4
113.540;1
113.905;2
114.270;3
114.640;4
115.010;1
115.380;2
115.750;3
116.120;4
116.490;1
116.860;2
117.230;3
117.600;4
117.970;1
118.330;2
118.690;3
