t;beat
0.120;3
0.565;4
1.010;1
1.455;2
1.900;3
2.345;4
2.790;1
3.240;2
3.690;3
4.125;4
4.560;1
5.000;2
5.440;3
5.875;4
6.310;1
6.750;2
7.190;3
7.625;4
8.060;1
8.495;2
8.930;3
9.365;4
9.800;1
10.235;2
10.670;3
11.090;4
11.510;1
11.935;2
12.360;3
12.780;4
13.200;1
13.625;2
14.050;3
14.475;4
14.900;1
15.325;2
15.750;3
16.175;4
16.600;1
17.010;2
17.420;3
17.840;4
18.260;1
18.690;2
19.120;3
19.540;4
19.960;1
20.395;2
20.830;3
21.260;4
21.690;1
22.120;2
22.550;3
22.980;4
23.410;1
23.865;2
24.320;3
24.755;4
25.190;1
25.625;2
26.060;3
26.495;4
26.930;1
27.370;2
27.810;3
28.235;4
28.660;1
29.085;2
29.510;3
29.935;4
30.360;1
30.785;2
31.210;3
31.635;4
32.060;1
32.515;2
32.970;3
33.400;4
33.830;1
34.260;2
34.690;3
35.105;4
35.520;1
35.935;2
36.350;3
36.765;4
37.180;1
37.595;2
38.010;3
38.425;4
38.840;1
39.255;2
39.670;3
40.085;4
40.500;1
40.960;2
41.420;3
41.885;4
42.350;1
42.795;2
43.240;3
43.690;4
44.140;1
44.565;2
44.990;3
45.420;4
45.850;1
46.285;2
46.720;3
47.135;4
47.550;1
47.980;2
48.410;3
48.845;4
49.280;1
49.705;2
50.130;3
50.560;4
50.990;1
51.395;2
51.800;3
52.240;4
52.680;1
53.100;2
53.520;3
53.950;4
54.380;1
54.805;2
55.230;3
55.655;4
56.080;1
56.490;2
56.900;3
57.310;4
57.720;1
58.145;2
58.570;3
59.000;4
59.430;1
59.855;2
60.280;3
60.700;4
61.120;1
61.530;2
61.940;3
62.410;4
62.880;1
63.290;2
63.700;3
64.135;4
64.570;1
64.985;2
65.400;3
65.820;4
66.240;1
66.670;2
67.100;3
67.520;4
67.940;1
68.370;2
68.800;3
69.220;4
69.640;1
70.065;2
70.490;3
70.930;4
71.370;1
71.790;2
72.210;3
72.630;4
73.050;1
73.480;2
73.910;3
74.345;4
74.780;1
75.205;2
75.630;3
76.055;4
76.480;1
76.900;2
77.320;3
77.745;4
78.170;1
78.590;2
79.010;3
79.435;4
79.860;1
80.275;2
80.690;3
81.105;4
81.520;1
81.950;2
82.380;3
82.815;4
83.250;1
83.690;2
84.130;3
84.560;4
84.990;1
85.420;2
85.850;3
86.285;4
86.720;1
87.140;2
87.560;3
87.980;4
88.400;1
88.820;2
89.240;3
89.665;4
90.090;1
90.515;2
90.940;3
91.360;4
91.780;1
92.205;2
92.630;3
93.055;4
93.480;1
93.895;2
94.310;3
94.725;4
95.140;1
95.555;2
95.970;3
96.375;4
96.780;1
97.200;2
97.620;3
98.025;4
98.430;1
98.855;2
99.280;3
99.695;4
100.110;1
100.535;2
100.960;3
101.375;4
101.790;1
102.210;2
102.630;3
103.050;4
103.470;1
103.920;2
104.370;3
104.805;4
105.240;1
105.665;2
106.090;3
106.485;4
106.880;1
107.290;2
107.700;3
108.130;4
108.560;1
108.990;2
109.420;3
109.825;4
110.230;1
110.675;2
111.120;3
111.565;4
112.010;1
112.430;2
112.850;3
113.265;4
113.680;1
114.090;2
114.500;3
114.915;4
115.330;1
115.765;2
116.200;3
116.625;4
117.050;1
117.465;2
117.880;3
118.280;4
118.680;1
119.120;2
119.560;3
119.995;4
120.430;1
120.845;2
121.260;3
121.685;4
122.110;1
122.530;2
122.950;3
123.390;4
123.830;1
124.270;2
124.710;3
125.130;4
125.550;1
125.965;2
126.380;3
126.810;4
127.240;1
127.675;2
128.110;3
128.550;4
128.990;1
129.420;2
129.850;3
130.280;4
130.710;1
131.135;2
131.560;3
131.990;4
132.420;1
132.835;2
133.250;3
133.670;4
134.090;1
134.510;2
134.930;3
135.350;4
135.770;1
136.180;2
136.590;3
137.000;4
137.410;1
137.820;2
138.230;3
138.640;4
139.050;1
139.460;2
139.870;3
140.285;4
140.700;1
141.110;2
141.520;3
141.930;4
142.340;1
142.750;2
143.160;3
143.580;4
144.000;1
144.405;2
144.810;3
145.215;4
145.620;1
146.050;2
146.480;3
146.885;4
147.290;1
147.695;2
148.100;3
148.485;4
148.870;1
149.310;2
149.750;3
150.150;4
150.550;1
150.965;2
151.380;3
151.790;4
152.200;1
152.600;2
153.000;3
153.400;4
153.800;1
154.210;2
154.620;3
155.030;4
155.440;1
155.850;2
156.260;3
156.675;4
157.090;1
157.505;2
157.920;3
158.335;4
158.750;1
159.145;2
159.540;3
159.940;4
160.340;1
160.750;2
161.160;3
161.590;4
162.020;1
162.430;2
162.840;3
163.255;4
163.670;1
164.075;2
164.480;3
164.895;4
165.310;1
165.750;2
166.190;3
166.615;4
167.040;1
167.465;2
167.890;3
168.330;4
168.770;1
169.185;2
169.600;3
170.030;4
170.460;1
170.880;2
171.300;3
171.725;4
172.150;1
172.580;2
173.010;3
173.420;4
173.830;1
174.245;2
174.660;3
175.075;4
175.490;1
175.905;2
176.320;3
176.735;4
177.150;1
177.565;2
177.980;3
178.395;4
178.810;1
179.225;2
179.640;3
180.055;4
180.470;1
180.890;2
181.310;3
181.725;4
182.140;1
182.560;2
182.980;3
183.400;4
183.820;1
184.240;2
184.660;3
185.080;4
185.500;1
185.925;2
186.350;3
186.770;4
187.190;1
187.615;2
188.040;3
188.460;4
188.880;1
189.305;2
189.730;3
190.145;4
190.560;1
190.980;2
191.400;3
191.820;4
192.240;1
192.660;2
193.080;3
193.495;4
193.910;1
194.330;2
194.750;3
195.170;4
195.590;1
196.010;2
196.430;3
196.840;4
197.250;1
197.665;2
198.080;3
198.490;4
198.900;1
199.315;2
199.730;3
200.140;4
200.550;1
200.960;2
201.370;3
201.780;4
202.190;1
202.605;2
203.020;3
203.440;4
203.860;1
204.280;2
204.700;3
205.110;4
205.520;1
205.930;2
206.340;3
206.750;4
207.160;1
209.415;2
211.670;3
