t;beat
0.000;3
0.372;4
0.710;1
1.070;2
1.430;3
1.790;4
2.150;1
2.510;2
2.870;3
3.195;4
3.520;1
3.850;2
4.180;3
4.510;4
4.840;1
5.170;2
5.500;3
5.840;4
6.180;1
6.525;2
6.870;3
7.215;4
7.560;1
7.905;2
8.250;3
8.580;4
8.910;1
9.240;2
9.570;3
9.900;4
10.230;1
10.565;2
10.900;3
11.245;4
11.590;1
11.940;2
12.290;3
12.630;4
12.970;1
13.320;2
13.670;3
14.020;4
14.370;1
14.725;2
15.080;3
15.420;4
15.760;1
16.090;2
16.420;3
16.755;4
17.090;1
17.415;2
17.740;3
18.065;4
18.390;1
18.740;2
19.090;3
19.415;4
19.740;1
20.065;2
20.390;3
20.740;4
21.090;1
21.480;2
21.870;3
22.225;4
22.580;1
22.940;2
23.300;3
23.660;4
24.020;1
24.380;2
24.740;3
25.075;4
25.410;1
25.750;2
26.090;3
26.425;4
26.760;1
27.100;2
27.440;3
27.770;4
28.100;1
28.435;2
28.770;3
29.110;4
29.450;1
29.790;2
30.130;3
30.465;4
30.800;1
31.150;2
31.500;3
31.850;4
32.200;1
32.550;2
32.900;3
33.250;4
33.600;1
33.945;2
34.290;3
34.640;4
34.990;1
35.340;2
35.690;3
36.040;4
36.390;1
36.740;2
37.090;3
37.440;4
37.790;1
38.140;2
38.490;3
38.835;4
39.180;1
39.530;2
39.880;3
40.205;4
40.530;1
40.885;2
41.240;3
41.575;4
41.910;1
42.270;2
42.630;3
42.965;4
43.300;1
43.640;2
43.980;3
44.300;4
44.620;1
44.965;2
45.310;3
45.655;4
46.000;1
46.340;2
46.680;3
47.005;4
47.330;1
47.675;2
48.020;3
48.355;4
48.690;1
49.020;2
49.350;3
49.700;4
50.050;1
50.390;2
50.730;3
51.040;4
51.350;1
51.700;2
52.050;3
52.390;4
52.730;1
53.095;2
53.460;3
53.805;4
54.150;1
54.475;2
54.800;3
55.120;4
55.440;1
55.785;2
56.130;3
56.465;4
56.800;1
57.145;2
57.490;3
57.825;4
58.160;1
58.510;2
58.860;3
59.205;4
59.550;1
59.875;2
60.200;3
60.510;4
60.820;1
61.175;2
61.530;3
61.885;4
62.240;1
62.560;2
62.880;3
63.200;4
63.520;1
63.850;2
64.180;3
64.525;4
64.870;1
65.195;2
65.520;3
65.850;4
66.180;1
66.505;2
66.830;3
67.160;4
67.490;1
67.815;2
68.140;3
68.470;4
68.800;1
69.135;2
69.470;3
69.810;4
70.150;1
70.485;2
70.820;3
71.140;4
71.460;1
71.810;2
72.160;3
72.495;4
72.830;1
73.170;2
73.510;3
73.835;4
74.160;1
74.495;2
74.830;3
75.175;4
75.520;1
75.845;2
76.170;3
76.505;4
76.840;1
77.180;2
77.520;3
77.860;4
78.200;1
78.545;2
78.890;3
79.230;4
79.570;1
79.900;2
80.230;3
80.560;4
80.890;1
81.215;2
81.540;3
81.875;4
82.210;1
82.530;2
82.850;3
83.170;4
83.490;1
83.820;2
84.150;3
84.480;4
84.810;1
85.130;2
85.450;3
85.775;4
86.100;1
86.440;2
86.780;3
87.115;4
87.450;1
87.765;2
88.080;3
88.395;4
88.710;1
89.040;2
89.370;3
89.700;4
90.030;1
90.345;2
90.660;3
90.980;4
91.300;1
91.640;2
91.980;3
92.325;4
92.670;1
93.000;2
93.330;3
93.665;4
94.000;1
94.345;2
94.690;3
95.040;4
95.390;1
95.720;2
96.050;3
96.385;4
96.720;1
97.055;2
97.390;3
97.725;4
98.060;1
98.405;2
98.750;3
99.100;4
99.450;1
99.785;2
100.120;3
100.460;4
100.800;1
101.155;2
101.510;3
101.845;4
102.180;1
102.495;2
102.810;3
103.130;4
103.450;1
103.785;2
104.120;3
104.455;4
104.790;1
105.115;2
105.440;3
105.770;4
106.100;1
106.415;2
106.730;3
107.035;4
107.340;1
107.660;2
107.980;3
108.300;4
108.620;1
108.945;2
109.270;3
109.585;4
109.900;1
110.220;2
110.540;3
110.885;4
111.230;1
111.565;2
111.900;3
112.235;4
112.570;1
112.895;2
113.220;3
113.545;4
113.870;1
114.205;2
114.540;3
114.875;4
115.210;1
115.535;2
115.860;3
116.180;4
116.500;1
116.815;2
117.130;3
117.445;4
117.760;1
118.075;2
118.390;3
118.725;4
119.060;1
119.370;2
119.680;3
120.015;4
120.350;1
120.675;2
121.000;3
121.325;4
121.650;1
121.985;2
122.320;3
122.645;4
122.970;1
123.300;2
123.630;3
123.965;4
124.300;1
124.590;2
124.880;3
125.200;4
125.520;1
125.840;2
126.160;3
126.495;4
126.830;1
127.155;2
127.480;3
127.805;4
128.130;1
128.435;2
128.740;3
129.055;4
129.370;1
129.695;2
130.020;3
130.335;4
130.650;1
130.975;2
131.300;3
131.625;4
131.950;1
132.295;2
132.640;3
132.975;4
133.310;1
133.635;2
133.960;3
134.285;4
134.610;1
134.935;2
135.260;3
135.570;4
135.880;1
136.185;2
136.490;3
136.795;4
137.100;1
137.430;2
137.760;3
138.070;4
138.380;1
138.695;2
139.010;3
139.320;4
139.630;1
139.965;2
140.300;3
140.605;4
140.910;1
141.265;2
141.620;3
141.915;4
142.210;1
142.550;2
142.890;3
143.220;4
143.550;1
143.885;2
144.220;3
144.530;4
144.840;1
145.155;2
145.470;3
145.790;4
146.110;1
146.430;2
146.750;3
147.070;4
147.390;1
147.715;2
148.040;3
148.370;4
148.700;1
149.020;2
149.340;3
149.660;4
149.980;1
150.305;2
150.630;3
150.965;4
151.300;1
151.620;2
151.940;3
152.250;4
152.560;1
152.900;2
153.240;3
153.550;4
153.860;1
154.165;2
154.470;3
154.775;4
155.080;1
155.395;2
155.710;3
156.025;4
156.340;1
156.655;2
156.970;3
157.285;4
157.600;1
157.935;2
158.270;3
158.610;4
158.950;1
159.275;2
159.600;3
159.915;4
160.230;1
160.550;2
160.870;3
161.190;4
161.510;1
161.840;2
162.170;3
162.505;4
162.840;1
163.165;2
163.490;3
163.820;4
164.150;1
164.485;2
164.820;3
165.135;4
165.450;1
165.775;2
166.100;3
166.430;4
166.760;1
167.100;2
167.440;3
167.780;4
168.120;1
168.430;2
168.740;3
169.050;4
169.360;1
169.670;2
169.980;3
170.290;4
170.600;1
170.920;2
171.240;3
171.560;4
171.880;1
172.200;2
172.520;3
172.845;4
173.170;1
173.490;2
173.810;3
174.135;4
174.460;1
174.780;2
175.100;3
175.425;4
175.750;1
176.065;2
176.380;3
176.685;4
176.990;1
177.315;2
177.640;3
177.965;4
178.290;1
178.600;2
178.910;3
179.225;4
179.540;1
179.845;2
180.150;3
180.460;4
180.770;1
181.085;2
181.400;3
181.720;4
182.040;1
182.355;2
182.670;3
182.985;4
183.300;1
183.605;2
183.910;3
184.215;4
184.520;1
184.835;2
185.150;3
185.465;4
185.780;1
186.095;2
186.410;3
186.730;4
187.050;1
187.350;2
187.650;3
187.950;4
188.250;1
188.580;2
188.910;3
189.245;4
189.580;1
189.915;2
190.250;3
190.570;4
190.890;1
191.225;2
191.560;3
191.905;4
192.250;1
192.580;2
192.910;3
193.230;4
193.550;1
193.885;2
194.220;3
194.550;4
194.880;1
195.210;2
195.540;3
195.870;4
196.200;1
196.560;2
196.920;3
197.275;4
197.630;1
197.950;2
198.270;3
198.595;4
198.920;1
199.250;2
199.580;3
199.910;4
200.240;1
200.570;2
200.900;3
201.230;4
201.560;1
201.890;2
202.220;3
202.525;4
202.830;1
203.165;2
203.500;3
203.825;4
204.150;1
204.490;2
204.830;3
205.170;4
205.510;1
205.865;2
206.220;3
206.530;4
206.840;1
207.155;2
207.470;3
207.785;4
208.100;1
208.440;2
208.780;3
209.090;4
209.400;1
209.730;2
210.060;3
210.370;4
210.680;1
210.995;2
211.310;3
211.640;4
211.970;1
212.320;2
212.670;3
213.005;4
213.340;1
213.670;2
214.000;3
214.305;4
214.610;1
214.915;2
215.220;3
215.510;4
215.800;1
216.120;2
216.440;3
216.760;4
217.080;1
217.395;2
217.710;3
218.035;4
218.360;1
218.695;2
219.030;3
219.340;4
219.650;1
220.000;2
220.350;3
220.695;4
221.040;1
223.190;2
225.340;3
