t;beat
0.040;1
0.560;2
1.080;1
1.590;2
2.110;1
2.620;2
3.130;1
3.660;2
4.210;1
4.700;2
5.200;1
5.700;2
6.210;1
6.700;2
7.170;1
7.670;2
8.150;1
8.650;2
9.160;1
9.640;2
10.130;1
10.620;2
11.110;1
11.630;2
12.150;1
12.620;2
13.100;1
13.590;2
14.090;1
14.570;2
15.060;1
15.580;2
16.110;1
16.590;2
17.070;1
17.560;2
18.050;1
18.540;2
19.030;1
19.550;2
20.070;1
20.570;2
21.080;1
21.580;2
22.090;1
22.580;2
23.080;1
23.560;2
24.050;1
24.540;2
25.040;1
25.540;2
26.040;1
26.540;2
27.040;1
27.550;2
28.060;1
28.540;2
29.020;1
29.500;2
29.990;1
30.490;2
30.990;1
31.490;2
32.000;1
32.490;2
32.990;1
33.480;2
33.980;1
34.480;2
34.980;1
35.510;2
36.050;1
36.560;2
37.070;1
37.570;2
38.070;1
38.580;2
39.090;1
39.590;2
40.090;1
40.580;2
41.080;1
41.580;2
42.080;1
42.560;2
43.050;1
43.560;2
44.080;1
44.580;2
45.080;1
45.580;2
46.080;1
46.590;2
47.100;1
47.600;2
48.100;1
48.590;2
49.090;1
49.590;2
50.100;1
50.590;2
51.080;1
51.600;2
52.130;1
52.650;2
53.170;1
53.670;2
54.170;1
54.670;2
55.170;1
55.660;2
56.160;1
56.670;2
57.180;1
57.680;2
58.190;1
58.670;2
59.150;1
59.650;2
60.150;1
60.670;2
61.190;1
61.690;2
62.190;1
62.680;2
63.180;1
63.680;2
64.190;1
64.690;2
65.200;1
65.710;2
66.220;1
66.700;2
67.180;1
67.770;2
68.300;1
68.820;2
69.340;1
69.830;2
70.320;1
70.840;2
71.370;1
71.870;2
72.370;1
72.860;2
73.360;1
73.860;2
74.370;1
74.870;2
75.380;1
75.880;2
76.390;1
76.870;2
77.360;1
77.870;2
78.390;1
78.910;2
79.430;1
79.910;2
80.400;1
80.890;2
81.390;1
81.900;2
82.410;1
82.910;2
83.420;1
83.950;2
84.490;1
84.980;2
85.470;1
85.950;2
86.440;1
86.940;2
87.440;1
87.940;2
88.440;1
88.940;2
89.440;1
89.940;2
90.440;1
90.940;2
91.450;1
91.940;2
92.440;1
92.930;2
93.430;1
93.940;2
94.450;1
94.950;2
95.460;1
95.940;2
96.430;1
96.930;2
97.440;1
97.940;2
98.440;1
98.940;2
99.440;1
99.990;2
100.480;1
100.960;2
101.450;1
101.970;2
102.500;1
103.020;2
103.550;1
104.050;2
104.560;1
105.050;2
105.550;1
106.070;2
106.590;1
107.110;2
107.630;1
108.140;2
108.650;1
109.170;2
109.690;1
110.200;2
110.710;1
111.210;2
111.720;1
112.230;2
112.750;1
113.270;2
113.790;1
114.290;2
114.800;1
115.300;2
115.810;1
116.310;2
116.810;1
117.340;2
117.860;1
118.380;2
118.890;1
119.400;2
119.920;1
120.450;2
120.950;1
121.470;2
121.990;1
122.500;2
123.020;1
123.530;2
124.040;1
124.580;2
125.120;1
125.640;2
126.170;1
126.680;2
127.200;1
127.680;2
128.160;1
128.670;2
129.190;1
129.690;2
130.190;1
130.680;2
131.180;1
131.670;2
132.170;1
132.680;2
133.190;1
133.690;2
134.190;1
134.690;2
135.200;1
135.670;2
136.150;1
136.670;2
137.200;1
137.690;2
138.190;1
138.710;2
139.230;1
139.710;2
140.190;1
140.710;2
141.230;1
141.760;2
142.260;1
142.760;2
143.260;1
143.740;2
144.230;1
144.740;2
145.260;1
145.770;2
146.290;1
146.780;2
147.280;1
147.800;2
148.300;1
148.780;2
149.260;1
149.770;2
150.290;1
150.790;2
151.300;1
151.790;2
152.280;1
152.780;2
153.280;1
153.770;2
154.270;1
154.770;2
155.270;1
155.740;2
156.210;1
156.800;2
157.280;1
157.780;2
158.280;1
158.810;2
159.330;1
159.850;2
160.380;1
160.910;2
161.390;1
161.890;2
162.400;1
162.910;2
163.450;1
163.950;2
164.490;1
165.020;2
165.520;1
166.040;2
166.560;1
167.080;2
167.590;1
168.080;2
168.600;1
169.100;2
169.630;1
170.130;2
170.630;1
171.140;2
171.660;1
172.140;2
172.630;1
173.140;2
173.660;1
174.170;2
174.690;1
175.200;2
175.720;1
176.230;2
176.750;1
177.250;2
177.760;1
178.290;2
178.830;1
179.350;2
179.880;1
180.490;2
181.120;1
181.960;2
183.090;1
183.660;2
184.200;1
184.730;2
185.270;1
185.770;2
186.280;1
186.810;2
187.340;1
187.840;2
188.340;1
188.850;2
189.360;1
189.860;2
190.370;1
190.890;2
191.410;1
191.920;2
192.430;1
192.940;2
193.450;1
193.950;2
194.450;1
194.950;2
195.450;1
195.960;2
196.480;1
196.990;2
197.510;1
198.010;2
198.520;1
199.020;2
199.530;1
200.040;2
200.560;1
201.070;2
201.580;1
202.080;2
202.580;1
203.090;2
203.600;1
204.090;2
204.590;1
205.100;2
205.620;1
206.110;2
206.610;1
207.110;2
207.620;1
208.110;2
208.610;1
209.120;2
209.630;1
210.120;2
210.620;1
211.120;2
211.620;1
212.120;2
212.630;1
213.140;2
213.650;1
214.160;2
214.660;1
215.210;2
215.760;1
