t;beat
0.040;1
0.280;2
0.520;3
0.760;4
1.000;1
1.230;2
1.460;3
1.690;4
1.920;1
2.145;2
2.370;3
2.600;4
2.830;1
3.055;2
3.280;3
3.510;4
3.740;1
3.965;2
4.190;3
4.415;4
4.640;1
4.875;2
5.110;3
5.350;4
5.590;1
5.805;2
6.020;3
6.240;4
6.460;1
6.680;2
6.900;3
7.120;4
7.340;1
7.575;2
7.810;3
8.045;4
8.280;1
8.510;2
8.740;3
8.970;4
9.200;1
9.420;2
9.640;3
9.865;4
10.090;1
10.315;2
10.540;3
10.765;4
10.990;1
11.225;2
11.460;3
11.695;4
11.930;1
12.155;2
12.380;3
12.605;4
12.830;1
13.065;2
13.300;3
13.525;4
13.750;1
13.965;2
14.180;3
14.400;4
14.620;1
14.850;2
15.080;3
15.315;4
15.550;1
15.780;2
16.010;3
16.245;4
16.480;1
16.705;2
16.930;3
17.155;4
17.380;1
17.605;2
17.830;3
18.055;4
18.280;1
18.510;2
18.740;3
18.975;4
19.210;1
19.435;2
19.660;3
19.885;4
20.110;1
20.330;2
20.550;3
20.770;4
20.990;1
21.230;2
21.470;3
21.700;4
21.930;1
22.165;2
22.400;3
22.640;4
22.880;1
23.100;2
23.320;3
23.540;4
23.760;1
23.985;2
24.210;3
24.435;4
24.660;1
24.880;2
25.100;3
25.325;4
25.550;1
25.780;2
26.010;3
26.245;4
26.480;1
26.700;2
26.920;3
27.145;4
27.370;1
27.600;2
27.830;3
28.040;4
28.250;1
28.485;2
28.720;3
28.940;4
29.160;1
29.400;2
29.640;3
29.870;4
30.100;1
30.340;2
30.580;3
30.800;4
31.020;1
31.240;2
31.460;3
31.680;4
31.900;1
32.120;2
32.340;3
32.560;4
32.780;1
33.020;2
33.260;3
33.495;4
33.730;1
33.960;2
34.190;3
34.425;4
34.660;1
34.885;2
35.110;3
35.315;4
35.520;1
35.755;2
35.990;3
36.210;4
36.430;1
36.645;2
36.860;3
37.070;4
37.280;1
37.500;2
37.720;3
37.935;4
38.150;1
38.370;2
38.590;3
38.805;4
39.020;1
39.250;2
39.480;3
39.720;4
39.960;1
40.185;2
40.410;3
40.625;4
40.840;1
41.060;2
41.280;3
41.505;4
41.730;1
41.955;2
42.180;3
42.405;4
42.630;1
42.850;2
43.070;3
43.295;4
43.520;1
43.745;2
43.970;3
44.190;4
44.410;1
44.635;2
44.860;3
45.065;4
45.270;1
45.490;2
45.710;3
45.935;4
46.160;1
46.385;2
46.610;3
46.840;4
47.070;1
47.300;2
47.530;3
47.755;4
47.980;1
48.195;2
48.410;3
48.630;4
48.850;1
49.070;2
49.290;3
49.510;4
49.730;1
49.950;2
50.170;3
50.390;4
50.610;1
50.840;2
51.070;3
51.300;4
51.530;1
51.745;2
51.960;3
52.180;4
52.400;1
52.630;2
52.860;3
53.095;4
53.330;1
53.540;2
53.750;3
53.965;4
54.180;1
54.405;2
54.630;3
54.855;4
55.080;1
55.290;2
55.500;3
55.705;4
55.910;1
56.120;2
56.330;3
56.545;4
56.760;1
56.985;2
57.210;3
57.435;4
57.660;1
57.890;2
58.120;3
58.345;4
58.570;1
58.785;2
59.000;3
59.220;4
59.440;1
59.665;2
59.890;3
60.115;4
60.340;1
60.565;2
60.790;3
61.000;4
61.210;1
61.435;2
61.660;3
61.880;4
62.100;1
62.340;2
62.580;3
62.820;4
63.060;1
63.290;2
63.520;3
63.750;4
63.980;1
64.205;2
64.430;3
64.640;4
64.850;1
65.090;2
65.330;3
65.555;4
65.780;1
66.020;2
66.260;3
66.500;4
66.740;1
66.975;2
67.210;3
67.445;4
67.680;1
67.925;2
68.170;3
68.400;4
68.630;1
68.845;2
69.060;3
69.280;4
69.500;1
69.715;2
69.930;3
70.145;4
70.360;1
70.580;2
70.800;3
71.025;4
71.250;1
71.465;2
71.680;3
71.900;4
72.120;1
72.345;2
72.570;3
72.795;4
73.020;1
73.240;2
73.460;3
73.685;4
73.910;1
74.130;2
74.350;3
74.575;4
74.800;1
75.010;2
75.220;3
75.435;4
75.650;1
75.875;2
76.100;3
76.325;4
76.550;1
76.775;2
77.000;3
77.230;4
77.460;1
77.675;2
77.890;3
78.110;4
78.330;1
78.545;2
78.760;3
